STRING_KEY,STRING_VALUE,CATEGORY_NAME,REC_DATE,REC_FUL_NAM,REC_STATUS,COUNTRY_CODE,LANG_CODE
errors.licensedsetcondition.create.success,{0} condition(s) created successfully.<br/>,Error - Licensed Professional Set Condition,31-Aug-04,DLL,A,US,en
errors.parcelsetcondition.create.success,{0} condition(s) created successfully.<br/>,Error - Parcel Set Condition,31-Aug-04,DLL,A,US,en
errors.refaddresssetcondition.create.success,{0} condition(s) created successfully.<br/>,Error - RefAddress Set Condition,31-Aug-04,DLL,A,US,en
errors.parcelsetcondition.delete.success,{0} condition(s) deleted successfully.<br/>,Error - Parcel Set Condition,31-Aug-04,DLL,A,US,en
errors.setcondition.delete.deletesuccess,{0} condition(s) deleted successfully.<br/>,Error - Set Condition,31-Aug-04,DLL,A,US,en
errors.parcelsetcondition.create.conditiondupliated,{0} condition(s) failed to add because of duplicated record.<br/>,Error - Parcel Set Condition,31-Aug-04,DLL,A,US,en
errors.refaddresssetcondition.create.conditiondupliated,{0} condition(s) failed to add because of duplicated record.<br/>,Error - RefAddress Set Condition,31-Aug-04,DLL,A,US,en
errors.setcondition.deleted.conditionnoright,{0} condition(s) failed to delete because you do not have permission or are in a different department from the creator of the condition(s).<br/>,Error - Set Condition,31-Aug-04,DLL,A,US,en
errors.setcondition.delete.conditiontypenoright,{0} condition(s) failed to delete due to lack of permission to delete the condition type.<br/>,Error - Set Condition,31-Aug-04,DLL,A,US,en
errors.licensedsetcondition.update.conditiondupliated,{0} condition(s) failed to update because of duplicated record.<br/>,Error - Licensed Professional Set Condition,31-Aug-04,DLL,A,US,en
errors.parcelsetcondition.update.conditiondupliated,{0} condition(s) failed to update because of duplicated record.<br/>,Error - Parcel Set Condition,31-Aug-04,DLL,A,US,en
errors.refaddresssetcondition.update.conditiondupliated,{0} condition(s) failed to update because of duplicated record.<br/>,Error - RefAddress Set Condition,31-Aug-04,DLL,A,US,en
errors.licensedsetcondition.update.success,{0} Condition(s) updated successfully.<br/>,Error - Licensed Professional Set Condition,31-Aug-04,DLL,A,US,en
errors.parcelsetcondition.update.success,{0} Condition(s) updated successfully.<br/>,Error - Parcel Set Condition,31-Aug-04,DLL,A,US,en
errors.refaddresssetcondition.update.success,{0} Condition(s) updated successfully.<br/>,Error - RefAddress Set Condition,31-Aug-04,DLL,A,US,en
errors.setcontact.create.success,{0} Contact(s) added successfully.<br/>,Error - Set Contact,31-Aug-04,DLL,A,US,en
errors.setcontact.delete.contactdelsuccess,{0} Contact(s) deleted successfully.<br/>,Error - Set Contact,31-Aug-04,DLL,A,US,en
errors.setcontact.create.contactdupliated,{0} contact(s) not added because it already exists.<br/>,Error - Set Contact,31-Aug-04,DLL,A,US,en
errors.setcontact.update.contactdupliated,{0} contact(s) failed to update because it already exists.<br/>,Error - Set Contact,31-Aug-04,DLL,A,US,en
messages.ams.part.insert.success,{0} contact(s) added to the part successfully.,Portlet - AMS Part Contact Form,1-Mar-06,DLL,A,US,en
cap.capCopy.attributs.notCopy,"{0} copied successfully, but the following attribute(s) failed to copy.",Portlet - Cap,25-Jul-08,ADMIN,A,US,en
cap.capCopy.copy.complete,{0} Copied completely.,Portlet - Cap,25-Jul-08,ADMIN,A,US,en
messages.amswotcost.insert.duplicate,{0} costing(s) added successfully to the work order template.,Messages,1-Sep-04,AMS,A,US,en
errors.fee.cashierSession.searchSession.date,{0} Date is required.,Error - Cashier Session,9-Oct-05,Troy,A,US,en
errors.document.link.success,{0} document(s) added successfully.,Error - AMS,10-Jun-05,DLL,A,US,en
errors.document.multiUpload.uploadingError,{0} file(s) uploaded successfully. The following {1} file(s) failed to upload. Please upload them again.,Error - Multi Document Form,21-Apr-10,ADMIN,A,US,en
ACA_FileUploadProcess_ChunkedInProgress_Elapsed,{0} elapsed,ACA Admin,25-Jul-08,ADMIN,A,US,en
securityList.groupAddedErr.label,{0} group(s) failed to add. {1} group(s) added successfully.,Security,18-Jun-07,Admin,A,US,en
securityList.groupSuccessfully.label,{0} group(s) added successfully.,Security,18-Jun-07,Admin,A,US,en
addresstype.message.delete.label,{0} group(s) removed successfully. {1} group(s) failed to remove because it is associated to a Record Type.,Portlet - AddressType Group List,29-Apr-08,Xavier,A,US,en
securityList.groupAddedDup.label,{0} group(s) duplicated. {1} group(s) added successfully.,Security,18-Jun-07,Admin,A,US,en
guideSheecopy.submit.success,{0} checklist(s) successfully copied.,Portlet - GuideSheet Copy Form,12/4/2007 14:10,ADMIN,A,US,en
errors.xrefcap.associate.parentsincluded.error,{0} has been a parent Record.,Portlet - XREFCAP Select,31-Aug-04,ADMIN,A,US,en
ACA_CapConfirm_LabelTitle,{0} Information,ACA Admin,25-Jul-08,ADMIN,A,US,en
aca_permitDetail_label_contactTypeTitlePattern,{0} information,ACA Admin,6-Nov-08,ADMIN,A,US,en
errors.xrefcap.associate.childrenincluded.error,{0} is already associated to the source Record.,Portlet - XREFCAP Select,31-Aug-04,ADMIN,A,US,en
inspectionResult.errorMsg.inspections.label,{0} also cancelled because it was scheduled in advance.,Portlet - inspection,25-Jul-08,DLL,A,US,en
inspectionResult.errorMsg.skip.label,{0} cancelled according to inspection flow configuration.,Portlet - inspection,25-Jul-08,DLL,A,US,en
error.batchinvoice.createbatch.success.label,'{0}' created successfully.,Admin,1/21/2008 14:06,ADMIN,A,US,en
messages.ams.hasbeenused,{0} is referred to by {1}.,Messages - AMS,14-Jul-05,AMS,A,US,en
validation.error.required,{0} is required.,Error - Validation,31-Aug-04,DLL,A,US,en
validation.error.required.report.parameter,{0} is required.<br>,Error - Report Manager,00:00.0,DLL,A,US,en
error.modeling.occupancy.required,{0} is required.<br>&nbsp;,Error - Modeling,3-Nov-05,DLL,A,US,en
calendar.copy.result.msg,"{0} item(s) copied successfully,{1} item(s) copied failed.",Portlet - Setup Calendar,4/16/2009,ADMIN,A,US,en
calendar.copy.item.success,{0} item(s) copied successfully.,Portlet - Setup Calendar,4/23/2009,ADMIN,A,US,en
errors.cap.associate.duplicated,{0} item(s) failed to add because the record already exists.<br>, Error - Associated cap list,8-Sep-08,ADMIN,A,US,en
errors.captypesecurity.associate.nofullaccess,{0} item(s) failed to add due to lack of permission for this Record Type.<br>, Error - Associated cap list,8-Sep-08,ADMIN,A,US,en
errors.cap.delete.locked,{0} item(s) failed to delete because of a lock condition.<br>, Error - Associated cap list,8-Sep-08,ADMIN,A,US,en
errors.captypesecurity.delete.nofullaccess,{0} item(s) failed to delete due to lack of permission for this Record Type.<br>, Error - Associated cap list,8-Sep-08,ADMIN,A,US,en
hint.refOwnerList.create.addtodaily.updatelock,{0} item(s) already exist. {1} item(s) failed to add because of a lock condition.,Error - Owner,31-Aug-04,DLL,A,US,en
parcel.refparcellist.addtodaily.updatelock.label,{0} item(s) already exist. {1} item(s) failed to add because of a lock condition.,Error - Parcel,31-Aug-04,DLL,A,US,en
hint.professional.create.updatelock,{0} item(s) already exist. {1} item(s) failed to add because of a lock condition.,Error - Professional,12-Jul-05,ADMIN,A,US,en
address.refaddresslist.create.updatelock.label,{0} item(s) updated successfully. {1} item(s) failed to add because of a lock condition.,Portlet - Reference Address/Tidemark/PermitPlus Address_7/36/134,31-Aug-04,DLL,A,US,en
batchJob.message.running.successful.label,{0} job(s) will be executed.,Batch Engine,27/11/2008,DLL,A,US,en
errors.kivaaddress.select.success,{0} Kiva address(es) added to the Record.,Error - Address,31-Aug-04,ADMIN,A,US,en
ACA_FileUploadProcess_NormalInProgress_Left,{0} left,ACA Admin,25-Jul-08,ADMIN,A,US,en
licProftype.message.add.success,{0} licensed professional type(s) added successfully.,Portlet - licenseProfessional Type List,4-Nov-08,White,A,US,en
licProftype.message.add.label,{0} licensed professional type(s) added successfully.<br/> {1} licensed professional type(s) failed to add because it already exists.,Portlet - licenseProfessional Type List,4-Nov-08,White,A,US,en
licProftype.message.addFailed.label,{0} licensed professional type(s) failed to add because it already exists.,Portlet - licenseProfessional Type List,4-Nov-08,White,A,US,en
errors.setrefprofessional.create.refproaddsuccess,{0} licensed professional(s) added successfully.<br/>,Error - Set Professional,31-Aug-04,DLL,A,US,en
errors.setrefprofessional.create.refproaddforduplicated,{0} licensed professional(s) failed to add because it already exists.<br/>,Error - Set Professional,31-Aug-04,DLL,A,US,en
errors.setrefprofessional.create.refproaddforlock,{0} licensed professional(s) failed to add because of a lock condition.<br/>,Error - Set Professional,31-Aug-04,DLL,A,US,en
message.pmschedule.maintenance.generate.success,{0} maintenance records generated for pm schedule {1}.,Error - PM Schedule,10-Oct-05,AndrewC,A,US,en
errors.modeling.modellist.removemodelfailed.label,{0} model(s) deleted successfully. {1} model(s) failed to delete. Please try again.,Error - Modeling,31-Oct-05,VXU,A,US,en
securityList.moduleAddedErr.label,{0} module(s) failed to add. {1} module(s) added successfully.,Security,18-Jun-07,Admin,A,US,en
securityList.moduleSuccessfully.label,{0} module(s) added successfully.,Security,18-Jun-07,Admin,A,US,en
securityList.moduleAddedDup.label,{0} module(s) duplicated. {1} module(s) added successfully.,Security,18-Jun-07,Admin,A,US,en
errors.amswotcost.totalCost,{0} must be between {1} and {2}.,Errors,1-Sep-04,AMS,A,US,en
validation.error.withArg.long,{0} must be Number.<br>&nbsp;,Error - Validation,3-Nov-05,DLL,A,US,en
validation.error.range,{0} must be within the range of {1} through {2}.,Error - Validation,31-Aug-04,DLL,A,US,en
errors.common.range.label,{0} must be between {1} and {2}.,Errors,1-Sep-09,AMS,A,US,en
errors.ams.asset.addnodeasset.fail,{0} Node-Link Linear asset type cannot be added.,Portlet - Asset Type Node List,18-Apr-06,AMS,A,US,en
ams.asset.distribute.allocatedassetnum.label,{0} of {1},WO Distribution Form,4/28/2009,DLL,A,US,en
errors.parcelsetowner.lookup.addtoparcelsuccess.label,{0} owner(s) added successfully. {1} owner(s) failed to add because it already exists.,Portlet - Parcel Set Owner,18-Aug-06,DLL,A,US,en
errors.setrefOwnerList.lookup.owneradded,{0} Owner(s) added successfully.<br/>,Error - Set Owner,31-Aug-04,DLL,A,US,en
errors.setrefOwnerList.delete.prodelsuccess,{0} Owner(s) deleted successfully.<br/>,Error - Set Owner,31-Aug-04,DLL,A,US,en
errors.setrefOwnerList.lookup.ownerdupliated,{0} owner(s) failed to add because it already exists.<br/>,Error - Set Owner,31-Aug-04,DLL,A,US,en
errors.setrefOwnerList.lookup.ownerlock,{0} owner(s) failed to add because of a lock condition.<br/>,Error - Set Owner,31-Aug-04,DLL,A,US,en
errors.setrefOwnerList.update.ownerdupliated,{0} owner(s) failed to update because it already exists.<br/>,Error - Set Owner,31-Aug-04,DLL,A,US,en
parcelset.createcap.success.label,{0} parcel(s) processed successfully. {1} parcel(s) rejected.,Portlet - Create CAPs from Parcels,31-Aug-04,DLL,A,US,en
messages.wot.part.insert.success,{0} Part(s) added to Work Order Template.,Portlet - Title,15-Mar-06,DLL,A,US,en
errors.ams.workorder.part.link.failed.label,{0} part(s) cannot link to the work order as available quantity is less than requested.,Errors,19-Oct-05,AMS,A,US,en
error.ams.wo.part.createfail,{0} part(s) cannot link to the work order because the requested quantity exceeds the available quantity.,Errors,1-Sep-04,AMS,A,US,en
messages.workorder.part.insert.success,{0} Part(s) issued to Work Order.,Portlet - Title,15-Mar-06,DLL,A,US,en
messages.wot.part.select.success,{0} Part(s) selected successfully.,Portlet - Title,15-Mar-06,DLL,A,US,en
message.payment.void.successfully,{0} payments voided successfully.,Portlet - Payment Processing,24/4/2008,David,A,US,en
per_permitList_label_Count_For_Permit,{0} Record results matching your search results,ACA Admin,10/12/2007,ADMIN,A,US,en
errors.pmschedule.captype.inactive.label,{0} PM schedules failed to generate work orders because the associated work order type is disabled.,Error - PM Schedule,24-Dec-08,DLL,A,US,en
errors.setrefprofessional.delete.prodelsuccess,{0} Professional(s) deleted successfully.<br/>,Error - Set Professional,31-Aug-04,DLL,A,US,en
messages.ams.assetca.precalc.part.fail,{0} ratings are pre-calculated successfully. Pre-calculation for {1} failed.,Messages - ASSETCA,23-Oct-08,DLL,A,US,en
message.workflowattachment.add.success,{0} record(s) added successfully.,Message - Workflow Attachment,11-Aug-06,DLL,A,US,en
errors.xrefcap.add.success,{0} record(s) added successfully.,Portlet - XrefCap,19-May-06,ADMIN,A,US,en
errors.ams.workorder.addAsset.success,{0} record(s) added successfully.,Portlet - Work Order Asset List,18-Apr-06,Amy,A,US,en
workorder.asset.partialsuccess.label,"{0} record(s) added successfully, {1} record(s) failed to be added.",Portlet - Work Order Asset List_2210,29-Jun-07,AMS,A,US,en
error.ams.addsomesuccess.label,"{0} record(s) added successfully, {1} record(s) you are trying to add already exist.",Error - Common,8-May-06,AMS,A,US,en
errors.ams.workorder.addAsset,"{0} record(s) added successfully, {1} record(s) you are trying to add already exist.",Portlet - Work Order Asset List,18-Apr-06,Amy,A,US,en
standardcomment.commenttype.apptype.addAsset,"{0} record(s) added successfully, {1} record(s) you are trying to add already exist.",Portlet - StandardComment Group,10-Nov-08,Admin,A,US,en
standardcomment.commentgroup.associated.failed,{0} record(s) added successfully. {1} record(s) you are trying to add already exists or is associated with another group.,Portlet - StandardComment Group,10-Nov-08,Admin,A,US,en
error.ams.addallsuccess.label,{0} record(s) added successfully.,Error - Common,8-May-06,AMS,A,US,en
error.attachedgis.addsuccess.label,{0} record(s) added successfully.,Error - Common,8-May-06,AMS,A,US,en
common.add.success.label,{0} record(s) added successfully.,Message - Common,4/3/2008,ADMIN,A,US,en
errors.ams.asset.addAsset.success,{0} record(s) added successfully.,Portlet - Asset Linked Asset List,18-Apr-06,Amy,A,US,en
address.refaddresslist.addsuccess.label,{0} record(s) added successfully.,Portlet - Reference Address List,31-Aug-04,DLL,A,US,en
workorder.asset.allsuccess.label,{0} record(s) added successfully.,Portlet - Work Order Asset List_2210,29-Jun-07,AMS,A,US,en
error.structureesatblishment.addsomesuccess.label,"{0} record(s) added successfully. {1} record(s) failed to add. The failed record(s) may be already existing, or calculated fields excess.",Error,18-Dec-08,ADMIN,A,US,en
errors.ams.asset.assetclone.clonefail,"{0} record(s) added successfully. No more Asset ID available, please enter an(other) Asset ID prefix",Portlet - Asset Clone Summary Report,18-Oct-06,AMS,A,US,en
messages.cap.associatewithlp.success,{0} record(s) added successfully.<br>, Error - Associated cap list,8-Sep-08,ADMIN,A,US,en
license.approve.alreadyapprove.label,"{0} record(s) already approved, please select another record(s).",Error - License,9/29/2006,DLL,A,US,en
license.connect.repeatedLicense.label,"{0} record(s) already connected, please select another record(s): {1}.",Error - License,9/29/2006,DLL,A,US,en
rule.connect.repeatedRule.label,"{0} record(s) already connected, please select another record(s): {1}.",Error - Rule,12/16/2008,DLL,A,US,en
feevaluation.occupancygroup.existing.error,{0} record(s) already exist.,Error - Fee Valuation,19-Oct-05,VXU,A,US,en
license.organization.assign.repeatedLicense.label,"{0} record(s) already existed for the user, please select another record(s): {1}.",Error - License,9/29/2006,VSP,A,US,en
license.reject.alreadyreject.label,"{0} record(s) already rejected, please select another record(s).",Error - License,9/29/2006,DLL,A,US,en
license.approve.success.label,{0} record(s) approved successfully.,Error - License,9/29/2006,DLL,A,US,en
admin.condition.workflowstatus.assign.failed.label,{0} record(s) assigned successfully; {1} status is not associated with the Record Type; {2} status is duplicate assigned.,Portlet - Condition Form,1/15/2008,ADMIN,A,US,en
admin.condition.disableordeletedrecord.success.label,"{0} record(s) are deleted, {1} record(s) are disabled since they are applied.",Common,31-Aug-04,DLL,A,US,en
admin.condition.disablerecord.success.label,{0} record(s) are disabled since they are applied.,Common,31-Aug-04,DLL,A,US,en
license.assign.success.label,{0} record(s) assigned successfully.,Error - License,12/8/2006,DLL,A,US,en
calendar.assign.success.label,{0} record(s) assigned successfully.,Error - License,2/4/2008,DLL,A,US,en
errors.ams.delete.failed.label,{0} record(s) cannot be deleted.,Errors,19-Oct-05,AMS,A,US,en
common.deleterecord.failed.label,{0} record(s) cannot be deleted because it is used in other areas.,Error - Common,31-Aug-04,JMORREY,A,US,en
errors.ams.partlocation.delete.failed.label,{0} record(s) cannot be deleted because the location(s) is inactive or is associated to a part.,Errors,5-Jan-06,AMS,A,US,en
errors.ams.delete.referred.failed.label,{0} record(s) cannot be deleted because the template(s) is inactive or is associated to a PM schedule or work order task.,Errors,5-Jan-06,AMS,A,US,en
errors.ams.wotaskdelete.referred.failed.label,{0} record(s) cannot be deleted because the work order task(s) is inactive or is associated to a work order template.,Errors,5-Jan-06,AMS,A,US,en
errors.ams.wotemplatedelete.referred.failed.label,{0} record(s) cannot be deleted because the cost item(s) is inactive or has been referred by a work order template.,Errors,5-Jan-06,AMS,A,US,en
common.deleterecord.noright.label,{0} record(s) cannot be deleted due to lack of permission.,Common,31-Aug-04,DLL,A,US,en
